customer_id,signup_date,acquisition_channel,region,email_opt_in,acquisition_cost
C006374,2024-03-13,organic,east,1,3.51
C006375,2024-07-09,affiliate,south,1,31.86
C006376,2025-01-19,organic,west,1,2.48
C006377,2024-04-23,affiliate,west,1,29.8
C006378,2024-12-06,paid_social,east,1,33.8
C006379,2023-12-10,affiliate,west,1,26.2
C006380,2024-12-20,organic,north,1,10.64
C006381,2023-06-23,referral,west,0,17.67
C006382,2024-08-21,organic,south,1,2.0
C006383,2024-04-20,referral,south,1,15.38
C006384,2023-06-21,paid_social,north,1,29.87
C006385,2023-07-31,organic,south,1,7.81
C006386,2024-11-24,paid_search,west,1,43.49
C006387,2025-02-18,paid_search,south,0,42.28
C006388,2024-06-07,paid_search,east,1,39.94
C006389,2023-02-03,paid_search,west,0,40.57
C006390,2024-10-03,paid_search,north,0,38.56
C006391,2024-05-06,paid_social,east,1,38.34
C006392,2024-06-04,paid_social,west,0,39.9
C006393,2025-01-03,referral,east,0,23.11
C006394,2023-03-04,paid_social,south,0,41.79
C006395,2023-04-29,referral,south,1,12.71
C006396,2024-05-12,referral,east,1,15.9
C006397,2024-05-14,organic,south,1,11.37
C006398,2023-05-20,referral,south,1,8.56
C006399,2023-02-16,paid_search,north,1,41.45
C006400,2023-02-21,organic,east,1,2.0
C006401,2023-06-18,organic,north,1,13.62
C006402,2023-09-13,paid_search,north,1,41.71
C006403,2023-11-01,organic,east,0,5.97
C006404,2024-08-04,paid_social,east,0,29.53
C006405,2024-12-01,paid_social,south,1,33.79
C006406,2023-02-16,referral,east,1,18.56
C006407,2025-02-01,paid_search,south,0,57.83
C006408,2023-08-07,organic,east,1,4.03
C006409,2024-09-19,organic,north,1,2.0
C006410,2023-12-23,paid_social,west,0,26.02
C006411,2024-08-21,affiliate,south,1,24.82
C006412,2024-11-03,paid_social,west,1,33.77
C006413,2023-08-31,paid_social,north,1,31.6
C006414,2025-01-31,referral,west,0,22.21
C006415,2024-09-23,paid_search,south,1,42.04
C006416,2023-10-20,paid_social,west,0,35.44
C006417,2024-07-06,paid_search,west,1,42.56
C006418,2023-03-21,affiliate,east,1,20.18
C006419,2023-04-16,paid_search,south,1,44.24
C006420,2023-03-15,paid_search,south,1,47.81
C006421,2024-06-25,organic,north,0,6.48
C006422,2024-12-17,organic,west,1,11.0
C006423,2023-01-18,affiliate,east,1,27.56
C006424,2023-12-17,paid_social,east,1,39.92
C006425,2024-11-07,paid_search,east,0,39.77
C006426,2024-01-03,paid_search,east,1,43.45
C006427,2024-12-20,affiliate,south,0,27.7
C006428,2023-07-20,organic,east,1,2.03
C006429,2024-09-04,paid_social,east,0,33.34
C006430,2024-11-18,paid_social,south,0,35.5
C006431,2023-04-15,referral,west,0,16.77
C006432,2024-06-22,paid_social,east,0,41.49
C006433,2024-08-30,paid_social,south,1,30.74
C006434,2023-01-01,paid_search,west,1,35.52
C006435,2023-06-17,affiliate,east,1,28.31
C006436,2023-10-25,paid_social,west,0,38.93
C006437,2023-03-29,organic,west,1,10.7
C006438,2024-12-01,paid_search,south,0,34.93
C006439,2024-02-27,organic,south,1,15.36
C006440,2023-06-25,paid_social,east,1,32.98
C006441,2024-05-26,referral,west,0,10.97
C006442,2024-07-23,organic,south,0,2.0
C006443,2024-07-26,paid_search,west,1,34.25
C006444,2023-12-24,referral,east,1,19.15
C006445,2024-04-15,paid_search,west,0,45.61
C006446,2024-07-13,affiliate,west,1,39.91
C006447,2024-03-07,paid_social,east,1,35.35
C006448,2023-12-18,organic,north,0,4.79
C006449,2024-10-01,affiliate,north,1,26.4
C006450,2024-04-21,paid_search,west,0,46.5
C006451,2023-02-18,organic,south,0,9.44
C006452,2024-07-03,organic,south,0,11.18
C006453,2024-08-23,paid_social,north,1,36.64
C006454,2024-01-03,referral,west,0,13.76
C006455,2023-05-09,paid_search,south,1,33.63
C006456,2023-07-26,paid_social,north,0,27.84
C006457,2024-09-14,affiliate,east,0,29.43
C006458,2024-04-04,paid_search,west,1,38.05
C006459,2024-01-15,paid_search,west,1,47.28
C006460,2023-06-29,referral,south,1,14.17
C006461,2024-12-11,affiliate,west,1,28.13
C006462,2023-05-21,paid_search,south,1,43.89
C006463,2024-12-08,paid_search,north,1,35.5
C006464,2024-03-23,referral,south,1,14.57
C006465,2024-07-26,paid_search,north,1,45.43
C006466,2024-11-16,paid_search,south,1,42.56
C006467,2023-10-11,paid_social,north,1,38.67
C006468,2023-07-20,paid_search,south,1,37.82
C006469,2023-10-22,paid_search,east,1,47.54
C006470,2023-02-08,paid_social,west,1,24.92
C006471,2025-01-11,paid_social,west,1,35.63
C006472,2025-02-24,organic,west,1,14.85
C006473,2024-11-25,paid_search,west,0,50.3
C006474,2025-01-08,paid_search,east,1,39.84
C006475,2023-04-05,organic,north,1,9.12
C006476,2024-03-06,paid_search,north,0,41.97
C006477,2024-10-25,affiliate,west,1,28.08
C006478,2024-06-14,paid_social,east,1,39.32
C006479,2023-11-30,organic,east,0,9.07
C006480,2023-08-01,paid_social,north,1,41.73
C006481,2023-10-24,organic,south,1,2.0
C006482,2024-10-10,organic,south,1,11.64
C006483,2023-12-18,organic,east,1,14.3
C006484,2023-05-01,referral,south,1,22.15
C006485,2023-05-29,paid_social,west,0,35.26
C006486,2024-10-28,referral,west,1,19.14
C006487,2024-10-03,paid_search,east,1,48.87
C006488,2023-05-11,referral,east,1,13.38
C006489,2023-09-15,organic,south,1,7.14
C006490,2024-11-09,paid_search,north,1,37.06
C006491,2024-04-27,paid_social,south,1,30.87
C006492,2024-07-31,paid_search,north,1,48.79
C006493,2024-03-17,referral,south,1,21.28
C006494,2024-04-20,paid_social,west,1,32.41
C006495,2024-11-28,paid_search,east,1,39.47
C006496,2024-01-24,paid_social,east,0,34.77
C006497,2024-10-29,paid_social,south,1,30.87
C006498,2024-04-06,paid_search,north,0,41.84
C006499,2023-06-10,referral,north,1,14.12
C006500,2024-11-01,organic,west,0,13.87
C006501,2024-10-24,affiliate,north,1,27.91
C006502,2024-08-18,organic,east,0,15.28
C006503,2024-01-14,paid_search,south,0,40.61
C006504,2024-11-18,organic,north,1,8.68
C006505,2024-07-13,paid_search,west,1,37.9
C006506,2024-09-25,paid_search,south,1,34.7
C006507,2023-02-22,referral,north,0,10.05
C006508,2025-02-14,organic,west,1,2.0
C006509,2024-01-17,organic,east,1,13.94
C006510,2023-01-30,paid_search,north,0,42.35
C006511,2023-06-27,referral,west,1,12.21
C006512,2024-10-02,organic,north,1,11.64
C006513,2024-07-06,paid_search,west,1,40.2
C006514,2023-06-28,referral,north,1,16.03
C006515,2023-11-16,referral,south,0,5.9
C006516,2023-05-05,referral,west,1,16.52
C006517,2024-06-03,paid_search,south,0,44.76
C006518,2023-11-08,organic,south,0,2.0
C006519,2023-03-13,paid_social,north,1,30.52
C006520,2024-12-23,organic,north,1,10.8
C006521,2024-10-14,organic,west,0,6.86
C006522,2023-03-21,organic,east,1,12.08
C006523,2023-01-20,organic,north,0,4.67
C006524,2024-09-02,paid_search,west,1,37.58
C006525,2024-11-28,paid_social,south,0,27.92
C006526,2024-11-28,referral,east,1,4.29
C006527,2025-01-06,paid_social,west,0,38.67
C006528,2023-03-02,paid_search,south,0,46.1
C006529,2023-05-03,referral,west,1,8.86
C006530,2024-05-02,organic,east,0,16.25
C006531,2024-03-26,paid_social,south,1,32.37
C006532,2024-12-17,referral,west,1,10.33
C006533,2024-02-15,paid_search,west,1,40.0
C006534,2023-04-25,referral,west,1,16.13
C006535,2024-01-14,paid_search,east,1,37.18
C006536,2023-12-24,paid_social,north,1,28.58
C006537,2024-11-09,paid_social,west,1,42.16
C006538,2023-12-13,organic,east,0,10.7
C006539,2023-10-19,referral,east,1,8.68
C006540,2024-05-06,paid_search,north,1,43.97
C006541,2024-12-23,affiliate,west,0,23.02
C006542,2024-06-29,referral,west,1,14.22
C006543,2023-02-25,paid_search,south,1,39.53
C006544,2023-12-02,organic,east,1,2.5
C006545,2023-05-31,paid_search,west,1,38.35
C006546,2025-01-31,affiliate,south,1,27.73
C006547,2023-11-10,paid_search,south,1,44.1
C006548,2023-01-19,organic,north,1,5.51
C006549,2023-08-12,paid_social,east,1,41.49
C006550,2023-01-17,organic,east,0,8.52
C006551,2024-08-21,paid_search,north,0,41.86
C006552,2024-11-01,organic,south,1,2.0
C006553,2023-03-18,affiliate,west,1,25.07
C006554,2023-12-25,affiliate,west,1,27.2
C006555,2024-06-21,referral,west,1,10.56
C006556,2023-11-12,referral,west,1,11.02
C006557,2023-03-11,paid_social,south,1,42.21
C006558,2023-02-20,affiliate,north,0,24.37
C006559,2024-02-04,organic,west,0,12.35
C006560,2024-08-04,paid_search,west,1,43.09
C006561,2024-10-22,paid_search,west,1,39.84
C006562,2023-12-04,paid_search,west,0,37.58
C006563,2023-03-21,paid_social,west,1,41.08
C006564,2023-10-11,paid_social,south,1,39.17
C006565,2024-08-15,referral,south,1,8.46
C006566,2023-09-08,paid_social,south,1,34.21
C006567,2024-09-05,organic,east,1,11.51
C006568,2023-11-22,organic,south,1,17.14
C006569,2023-07-17,referral,east,1,19.04
C006570,2023-11-01,referral,west,0,10.96
C006571,2023-01-22,paid_social,south,1,39.97
C006572,2023-12-13,paid_search,west,1,45.53
C006573,2024-08-24,paid_social,north,1,41.13
C006574,2024-09-03,paid_social,south,1,43.15
C006575,2023-05-16,referral,south,1,15.55
C006576,2024-02-28,referral,west,1,10.68
C006577,2023-09-25,organic,east,1,2.0
C006578,2024-12-06,affiliate,east,0,32.05
C006579,2024-09-13,affiliate,north,1,28.91
C006580,2024-05-08,referral,south,1,11.95
C006581,2024-06-22,organic,south,1,4.4
C006582,2024-01-11,paid_search,east,1,36.3
C006583,2024-09-16,referral,south,0,20.38
C006584,2023-04-10,organic,east,1,5.88
C006585,2023-09-08,organic,west,0,10.49
C006586,2024-09-08,organic,east,1,8.24
C006587,2023-04-22,paid_search,west,1,44.16
C006588,2023-01-16,affiliate,north,0,28.64
C006589,2025-01-28,referral,south,1,14.09
C006590,2023-10-07,affiliate,north,0,32.9
C006591,2023-12-08,organic,east,0,2.85
C006592,2024-04-17,organic,north,1,15.79
C006593,2023-11-19,organic,south,0,9.43
C006594,2023-07-27,organic,south,1,14.19
C006595,2023-01-30,organic,north,1,17.49
C006596,2025-02-02,organic,west,1,2.0
C006597,2025-01-12,paid_search,south,1,49.6
C006598,2024-06-01,paid_search,east,1,41.91
C006599,2024-12-15,organic,east,0,5.45
C006600,2024-09-14,paid_social,south,0,34.2
C006601,2024-05-23,organic,south,1,9.49
C006602,2023-08-10,referral,west,1,9.95
C006603,2024-02-20,paid_search,east,0,34.88
C006604,2023-02-24,paid_social,west,1,38.16
C006605,2024-07-23,paid_social,south,0,32.47
C006606,2023-06-23,referral,west,1,10.55
C006607,2025-01-03,affiliate,south,1,27.87
C006608,2023-08-12,paid_search,south,1,44.65
C006609,2024-06-08,paid_social,west,1,44.89
C006610,2024-09-06,referral,north,1,18.56
C006611,2024-11-19,organic,north,1,8.93
C006612,2023-04-08,organic,south,0,8.59
C006613,2023-07-13,referral,south,1,11.82
C006614,2023-07-03,referral,west,1,13.21
C006615,2023-12-16,organic,south,1,4.28
C006616,2023-06-05,referral,east,1,12.87
C006617,2023-11-02,organic,south,1,2.19
C006618,2023-05-09,paid_search,north,0,40.65
C006619,2024-02-15,referral,east,0,16.11
C006620,2024-05-13,affiliate,north,1,27.6
C006621,2024-05-24,organic,west,1,2.0
C006622,2024-02-12,organic,south,0,6.17
C006623,2024-10-22,paid_search,west,1,41.91
C006624,2023-08-16,paid_social,west,1,47.7
C006625,2024-08-14,referral,west,1,12.46
C006626,2023-08-10,referral,north,0,4.43
C006627,2024-07-27,organic,south,1,5.41
C006628,2024-11-14,paid_social,north,0,35.53
C006629,2024-08-23,paid_search,west,1,38.23
C006630,2023-03-05,paid_search,north,0,37.39
C006631,2024-06-24,organic,east,1,5.64
C006632,2024-04-19,paid_search,east,1,43.92
C006633,2023-02-03,paid_search,west,0,43.9
C006634,2024-10-15,organic,north,0,2.0
C006635,2024-12-20,paid_search,south,1,43.14
C006636,2023-11-14,referral,west,1,20.17
C006637,2025-01-17,organic,west,0,7.77
C006638,2023-05-16,referral,south,0,13.48
C006639,2023-06-26,organic,east,0,5.94
C006640,2024-11-06,organic,north,1,11.82
C006641,2024-12-27,organic,east,0,14.57
C006642,2023-11-10,organic,north,0,4.76
C006643,2023-10-07,paid_search,west,1,45.16
C006644,2023-11-16,paid_social,east,0,41.88
C006645,2023-11-19,organic,north,1,12.17
C006646,2025-01-06,paid_search,north,1,36.1
C006647,2023-02-11,paid_search,north,1,42.94
C006648,2023-03-01,organic,east,1,5.35
C006649,2024-08-22,referral,north,0,20.38
C006650,2024-10-05,paid_social,west,1,29.26
C006651,2024-08-14,organic,west,1,9.54
C006652,2024-03-31,organic,east,1,14.35
C006653,2024-10-29,paid_social,north,1,33.48
C006654,2023-10-23,affiliate,north,1,29.96
C006655,2024-05-22,organic,east,1,4.97
C006656,2023-02-05,organic,north,1,14.41
C006657,2024-10-05,paid_search,north,1,35.79
C006658,2023-02-09,paid_search,south,1,37.07
C006659,2023-04-28,paid_search,west,1,42.83
C006660,2023-09-23,affiliate,east,1,25.08
C006661,2024-02-13,paid_search,north,1,39.18
C006662,2025-02-13,paid_search,south,1,32.93
C006663,2023-03-09,paid_social,east,1,29.33
C006664,2024-04-22,affiliate,south,1,24.09
C006665,2024-08-20,affiliate,east,0,26.45
C006666,2024-06-07,referral,east,1,11.2
C006667,2025-02-02,paid_search,north,0,36.31
C006668,2024-04-04,organic,west,0,2.0
C006669,2023-06-20,organic,south,0,14.13
C006670,2023-01-23,organic,north,1,2.97
C006671,2023-07-02,affiliate,north,0,21.32
C006672,2025-02-15,organic,west,0,6.77
C006673,2023-10-21,paid_social,south,0,36.38
C006674,2024-10-19,paid_social,south,1,27.18
C006675,2024-09-28,organic,north,1,8.71
C006676,2023-01-16,paid_social,south,0,30.7
C006677,2024-10-16,organic,west,1,8.38
C006678,2025-01-30,organic,east,1,2.77
C006679,2023-08-30,organic,south,1,11.68
C006680,2024-05-12,paid_social,north,1,34.62
C006681,2023-12-18,referral,south,0,18.11
C006682,2024-04-30,affiliate,north,0,31.64
C006683,2023-07-27,paid_search,north,1,48.19
C006684,2023-07-26,paid_search,south,1,43.91
C006685,2024-11-29,paid_search,west,1,54.75
C006686,2023-09-17,organic,north,1,6.18
C006687,2025-02-14,organic,east,1,2.07
C006688,2024-02-15,affiliate,south,1,25.1
C006689,2024-10-05,organic,east,1,2.9
C006690,2023-06-27,paid_search,west,1,32.23
C006691,2024-09-29,affiliate,south,0,32.28
C006692,2024-05-04,paid_search,south,1,37.3
C006693,2023-04-23,affiliate,north,1,23.82
C006694,2023-03-05,referral,west,0,23.19
C006695,2024-12-17,organic,west,1,16.81
C006696,2023-04-24,affiliate,west,1,27.61
C006697,2024-06-15,paid_social,west,1,35.88
C006698,2023-12-07,paid_search,east,1,45.5
C006699,2025-02-04,referral,north,1,7.66
C006700,2023-04-15,paid_social,north,1,38.22
C006701,2023-08-22,organic,east,0,13.33
C006702,2024-08-26,organic,west,1,14.46
C006703,2024-07-28,referral,west,1,15.74
C006704,2023-08-27,affiliate,south,1,29.13
C006705,2024-01-04,paid_search,north,1,50.93
C006706,2023-10-24,paid_search,west,1,43.42
C006707,2023-11-09,paid_social,south,1,35.89
C006708,2023-06-12,paid_social,west,0,33.57
C006709,2024-10-25,affiliate,west,1,30.36
C006710,2024-10-02,organic,south,0,9.47
C006711,2023-11-02,paid_social,south,1,28.22
C006712,2024-03-06,paid_search,south,1,34.22
C006713,2024-03-16,paid_search,south,1,37.09
C006714,2024-11-12,referral,west,1,22.11
C006715,2023-12-11,referral,west,1,23.45
C006716,2023-02-08,paid_social,south,1,37.77
C006717,2023-08-22,affiliate,north,1,28.22
C006718,2024-12-30,referral,east,0,17.23
C006719,2024-06-02,paid_search,east,0,36.36
C006720,2023-12-31,paid_search,east,1,45.96
C006721,2024-04-17,paid_social,north,1,33.19
C006722,2024-08-16,referral,west,1,15.36
C006723,2025-02-12,organic,west,1,3.32
C006724,2023-05-14,paid_social,west,1,41.05
C006725,2024-01-26,organic,west,1,2.38
C006726,2024-11-10,referral,east,1,18.72
C006727,2024-07-11,paid_search,east,0,44.12
C006728,2025-01-05,organic,west,1,3.32
C006729,2024-06-20,organic,north,0,9.9
C006730,2024-08-30,paid_search,west,1,42.1
C006731,2024-07-27,referral,north,1,20.06
C006732,2023-01-23,organic,east,0,6.5
C006733,2024-05-22,referral,north,1,12.11
C006734,2023-08-26,referral,west,1,13.86
C006735,2023-11-01,paid_search,south,1,37.07
C006736,2024-07-16,affiliate,east,0,22.44
C006737,2024-12-30,paid_search,east,1,46.23
C006738,2024-01-02,referral,south,1,11.51
C006739,2024-09-24,paid_search,west,1,41.01
C006740,2023-02-20,referral,north,1,9.4
C006741,2023-10-09,paid_search,north,1,39.8
C006742,2023-09-29,paid_search,north,1,49.1
C006743,2023-01-23,paid_search,south,1,47.12
C006744,2024-09-13,referral,west,1,15.82
C006745,2023-08-14,paid_search,east,1,33.42
C006746,2024-01-20,paid_search,east,0,33.04
C006747,2024-09-27,paid_social,east,1,39.24
C006748,2024-05-18,organic,north,1,11.26
C006749,2024-10-03,paid_search,south,0,39.85
C006750,2024-10-20,affiliate,east,1,27.08
C006751,2023-01-17,paid_social,west,1,37.4
C006752,2025-01-31,organic,east,1,11.24
C006753,2024-10-05,organic,north,1,2.57
C006754,2024-11-10,organic,south,1,16.56
C006755,2024-11-14,organic,north,0,3.61
C006756,2024-04-17,referral,north,1,17.2
C006757,2025-02-09,affiliate,east,1,22.98
C006758,2024-04-01,paid_search,north,1,42.42
C006759,2024-09-26,organic,north,0,12.29
C006760,2024-06-21,organic,east,1,15.28
C006761,2024-10-17,paid_search,north,1,38.37
C006762,2023-12-03,affiliate,west,1,29.29
C006763,2024-08-27,affiliate,west,1,23.56
C006764,2023-06-23,paid_social,west,0,34.49
C006765,2024-04-27,paid_search,west,0,46.03
C006766,2023-02-06,affiliate,south,0,22.69
C006767,2024-03-05,referral,west,0,10.48
C006768,2023-10-12,organic,north,1,14.6
C006769,2024-05-16,referral,south,1,19.17
C006770,2023-11-02,paid_social,west,1,36.29
C006771,2024-08-27,paid_search,west,1,48.09
C006772,2024-02-01,organic,west,0,6.51
C006773,2024-11-09,referral,south,1,13.76
C006774,2024-08-22,organic,north,1,4.68
C006775,2023-01-17,organic,north,1,2.0
C006776,2023-07-09,organic,east,0,9.91
C006777,2024-10-13,organic,west,0,2.0
C006778,2024-07-01,referral,south,1,9.41
C006779,2023-07-22,referral,east,1,4.83
C006780,2024-04-20,referral,north,0,12.62
C006781,2024-08-09,paid_social,east,0,33.93
C006782,2024-06-13,referral,east,0,16.49
C006783,2023-03-05,paid_social,south,1,37.46
C006784,2023-10-25,paid_search,east,1,48.3
C006785,2023-10-04,affiliate,west,1,23.52
C006786,2023-04-14,paid_search,east,1,43.7
C006787,2024-01-18,paid_social,north,1,47.79
C006788,2024-06-14,affiliate,west,1,35.03
C006789,2023-07-27,paid_social,west,1,36.02
C006790,2024-07-13,paid_social,east,1,41.17
C006791,2024-04-07,paid_search,south,0,31.75
C006792,2024-04-16,paid_search,east,0,32.58
C006793,2024-10-12,affiliate,west,0,35.9
C006794,2024-03-15,referral,west,1,9.31
C006795,2023-06-05,paid_social,east,1,36.88
C006796,2025-02-04,organic,east,1,2.0
C006797,2023-01-20,organic,north,0,6.54
C006798,2025-01-12,paid_search,west,1,39.95
C006799,2024-09-06,paid_search,north,1,39.01
C006800,2024-11-02,paid_search,west,1,51.8
C006801,2023-12-26,paid_search,east,0,49.77
C006802,2024-08-29,organic,north,1,4.99
C006803,2023-12-20,referral,east,1,11.95
C006804,2023-03-21,paid_search,west,0,41.89
C006805,2023-12-28,affiliate,south,1,35.2
C006806,2024-01-14,paid_social,west,1,39.66
C006807,2024-02-13,referral,east,1,19.2
C006808,2023-04-23,paid_search,south,1,41.41
C006809,2024-06-18,referral,south,1,20.83
C006810,2024-06-15,organic,south,1,9.28
C006811,2023-02-14,referral,south,1,19.23
C006812,2024-01-17,referral,north,1,6.5
C006813,2025-01-17,affiliate,east,0,23.45
C006814,2023-08-02,affiliate,north,0,34.56
C006815,2024-03-16,paid_search,north,0,46.68
C006816,2024-11-04,affiliate,east,1,32.29
C006817,2023-12-09,paid_search,south,1,43.33
C006818,2023-11-19,paid_social,north,1,40.17
C006819,2023-10-30,organic,north,1,2.0
C006820,2023-08-23,organic,north,1,8.58
C006821,2024-09-06,affiliate,east,1,31.62
C006822,2025-02-19,organic,north,1,7.52
C006823,2023-02-18,affiliate,north,1,33.16
C006824,2025-01-04,paid_social,north,1,40.32
C006825,2023-04-01,organic,north,1,14.66
C006826,2023-01-17,referral,north,1,22.12
C006827,2024-05-29,paid_social,south,1,46.77
C006828,2024-02-03,organic,west,1,9.13
C006829,2024-10-28,referral,south,1,15.34
C006830,2024-08-25,organic,west,1,11.06
C006831,2023-07-11,affiliate,east,1,29.81
C006832,2023-08-06,paid_search,west,0,40.45
C006833,2024-04-02,organic,south,1,8.0
C006834,2024-05-01,organic,south,1,4.86
C006835,2024-10-16,paid_social,north,1,38.75
C006836,2024-09-10,referral,west,0,11.1
C006837,2024-04-29,affiliate,north,1,26.33
C006838,2023-05-23,paid_social,west,1,29.68
C006839,2023-04-04,organic,east,0,5.57
C006840,2023-02-25,organic,south,0,9.76
C006841,2024-10-05,referral,west,1,11.2
C006842,2024-04-30,referral,west,1,12.0
C006843,2024-11-27,paid_search,north,0,45.55
C006844,2023-03-10,referral,south,0,20.7
C006845,2023-10-16,paid_search,south,0,42.41
C006846,2024-02-25,organic,north,1,2.0
C006847,2024-05-28,paid_search,south,1,49.89
C006848,2024-06-19,paid_search,south,1,40.81
C006849,2023-04-28,organic,west,1,14.72
C006850,2023-08-03,paid_social,south,1,38.75
C006851,2024-08-02,affiliate,east,1,23.17
C006852,2024-11-25,paid_social,north,1,36.91
C006853,2025-02-13,paid_social,west,1,37.58
C006854,2024-05-21,referral,north,1,18.41
C006855,2024-02-22,referral,north,1,14.73
C006856,2025-02-01,organic,east,1,3.44
C006857,2025-01-16,referral,north,0,10.85
C006858,2023-04-06,referral,south,1,8.15
C006859,2023-04-03,paid_social,east,1,36.09
C006860,2023-04-21,paid_search,south,0,46.49
C006861,2024-05-09,organic,west,0,4.5
C006862,2024-12-06,organic,east,1,5.58
C006863,2024-04-04,organic,west,1,9.44
C006864,2023-06-05,organic,east,0,13.22
C006865,2024-12-01,organic,south,0,5.52
C006866,2024-03-03,referral,east,0,14.76
C006867,2024-02-02,paid_social,north,1,32.4
C006868,2023-04-11,referral,west,1,10.97
C006869,2023-07-18,paid_social,east,0,36.74
C006870,2023-09-28,paid_social,north,0,34.61
C006871,2023-10-24,referral,west,0,19.13
C006872,2025-01-14,referral,east,0,12.31
C006873,2025-02-05,affiliate,south,1,32.2
C006874,2023-09-16,paid_search,north,1,39.13
C006875,2024-07-19,affiliate,north,0,38.1
C006876,2024-11-08,paid_search,west,1,42.12
C006877,2023-07-06,referral,west,1,8.34
C006878,2023-10-08,paid_search,north,1,35.06
C006879,2023-09-02,organic,east,1,13.35
C006880,2024-02-07,paid_search,east,0,40.27
C006881,2023-08-08,organic,south,0,9.11
C006882,2024-01-27,paid_social,west,1,26.43
C006883,2023-04-17,paid_search,south,1,44.7
C006884,2023-10-28,paid_search,south,1,41.13
C006885,2023-09-05,affiliate,north,1,28.72
C006886,2024-11-06,paid_search,north,0,35.18
C006887,2023-06-23,affiliate,south,0,24.77
C006888,2024-05-11,organic,west,0,9.24
C006889,2023-01-13,paid_search,north,1,41.57
C006890,2023-10-29,referral,west,1,24.23
C006891,2023-09-23,organic,north,1,3.58
C006892,2023-12-17,paid_search,east,1,44.32
C006893,2024-01-31,organic,west,1,10.9
C006894,2024-01-05,paid_social,south,1,38.17
C006895,2024-04-14,paid_search,west,1,38.48
C006896,2024-10-24,organic,south,0,15.1
C006897,2024-06-20,paid_search,north,1,37.81
C006898,2023-03-08,paid_social,south,1,31.15
C006899,2023-11-21,paid_search,south,1,50.57
C006900,2023-11-30,organic,north,0,6.67
C006901,2025-02-01,paid_social,west,1,26.56
C006902,2024-09-10,paid_search,north,0,52.19
C006903,2023-10-24,referral,north,1,8.2
C006904,2024-07-07,referral,south,1,11.33
C006905,2024-05-24,referral,east,0,13.64
C006906,2025-01-18,paid_search,south,1,49.63
C006907,2023-04-15,organic,south,0,3.74
C006908,2023-03-02,affiliate,west,1,30.35
C006909,2024-03-28,referral,west,0,14.8
C006910,2024-01-28,affiliate,east,0,28.42
C006911,2023-04-15,affiliate,west,1,28.56
C006912,2024-12-24,paid_search,south,1,47.99
C006913,2023-08-09,organic,north,1,7.51
C006914,2025-02-19,paid_search,east,1,35.99
C006915,2023-04-24,referral,south,1,16.6
C006916,2024-07-19,paid_social,east,1,43.45
C006917,2024-03-27,affiliate,north,1,25.42
C006918,2025-02-17,paid_social,west,1,28.64
C006919,2023-03-17,paid_search,east,1,39.6
C006920,2024-10-06,paid_search,south,1,28.92
C006921,2024-07-28,paid_social,east,1,27.59
C006922,2024-05-15,paid_search,west,1,39.72
C006923,2024-12-22,referral,east,1,16.54
C006924,2023-02-02,referral,south,0,15.51
C006925,2023-09-30,organic,east,1,12.17
C006926,2023-05-29,referral,east,1,20.46
C006927,2023-07-20,referral,north,0,16.43
C006928,2023-12-14,referral,east,1,2.0
C006929,2024-08-24,organic,west,1,9.23
C006930,2023-10-08,referral,south,1,16.93
C006931,2025-02-22,paid_search,west,1,40.4
C006932,2023-10-09,organic,north,1,10.38
C006933,2023-10-10,referral,west,1,22.28
C006934,2025-02-19,referral,north,0,14.36
C006935,2024-02-15,paid_search,west,1,43.05
C006936,2023-05-19,organic,south,1,11.28
C006937,2024-02-26,organic,east,1,6.8
C006938,2024-09-18,paid_search,south,1,47.55
C006939,2025-02-21,paid_social,west,0,38.72
C006940,2023-08-14,paid_search,south,0,40.72
C006941,2023-04-29,paid_search,east,1,46.17
C006942,2024-12-20,paid_social,east,1,42.24
C006943,2024-07-08,paid_social,west,0,33.37
C006944,2024-11-13,paid_search,east,1,48.91
C006945,2024-10-19,referral,north,1,16.4
C006946,2024-03-28,organic,west,1,11.96
C006947,2024-08-13,affiliate,east,0,25.75
C006948,2023-05-27,paid_search,east,0,41.19
C006949,2024-10-23,organic,west,1,4.33
C006950,2024-10-10,paid_social,east,1,32.07
C006951,2023-08-09,organic,north,1,8.3
C006952,2024-03-09,organic,north,1,10.72
C006953,2023-03-16,organic,south,1,7.46
C006954,2023-02-26,affiliate,north,1,29.35
C006955,2023-10-06,referral,north,1,10.54
C006956,2023-11-25,affiliate,north,1,33.62
C006957,2024-08-02,affiliate,north,1,26.57
C006958,2024-12-23,paid_search,east,1,49.62
C006959,2023-01-31,paid_search,south,1,46.97
C006960,2023-08-30,paid_search,south,1,36.66
C006961,2023-05-25,affiliate,north,0,30.83
C006962,2025-02-18,paid_search,west,0,46.62
C006963,2023-01-01,organic,south,1,4.62
C006964,2023-08-03,organic,south,0,14.32
C006965,2024-11-29,affiliate,south,1,35.79
C006966,2024-11-01,referral,north,1,8.53
C006967,2023-12-11,paid_search,north,1,48.28
C006968,2023-04-22,paid_search,west,1,48.41
C006969,2023-01-10,paid_social,north,0,35.94
C006970,2025-02-11,organic,north,1,13.62
C006971,2023-10-26,affiliate,north,0,28.86
C006972,2024-03-16,affiliate,north,1,32.09
C006973,2024-06-26,affiliate,west,0,37.1
C006974,2023-07-10,paid_search,south,1,42.24
C006975,2024-11-11,paid_search,north,1,43.0
C006976,2023-02-06,paid_social,east,1,33.15
C006977,2024-12-15,paid_social,east,1,38.58
