order_id,customer_id,order_date,gross_revenue,returned,net_revenue,gross_margin
O00057360,C007593,2025-12-02,32.26,0,32.26,14.95
O00057530,C007615,2025-12-02,38.24,0,38.24,15.05
O00059212,C007819,2025-12-02,56.83,0,56.83,14.89
O00059785,C007905,2025-12-02,55.99,0,55.99,33.44
O00005578,C000744,2025-12-03,66.35,0,66.35,30.54
O00006502,C000874,2025-12-03,43.24,1,0.0,0.0
O00007564,C001002,2025-12-03,98.81,0,98.81,36.84
O00011564,C001552,2025-12-03,30.34,0,30.34,10.37
O00013388,C001805,2025-12-03,58.69,0,58.69,26.19
O00014392,C001944,2025-12-03,8.0,0,8.0,3.33
O00015608,C002115,2025-12-03,42.86,0,42.86,17.44
O00016493,C002237,2025-12-03,73.67,0,73.67,27.61
O00016910,C002300,2025-12-03,68.98,0,68.98,25.89
O00018411,C002496,2025-12-03,13.8,0,13.8,5.2
O00019036,C002578,2025-12-03,27.57,0,27.57,11.63
O00019252,C002606,2025-12-03,8.0,0,8.0,4.05
O00019796,C002668,2025-12-03,19.56,0,19.56,7.47
O00019891,C002682,2025-12-03,77.49,0,77.49,29.66
O00019923,C002686,2025-12-03,38.23,1,0.0,0.0
O00020265,C002725,2025-12-03,105.09,0,105.09,44.76
O00022171,C002983,2025-12-03,82.86,0,82.86,36.59
O00022259,C002992,2025-12-03,80.14,0,80.14,33.1
O00022652,C003044,2025-12-03,145.24,0,145.24,78.99
O00024312,C003309,2025-12-03,19.32,0,19.32,7.95
O00025815,C003520,2025-12-03,121.45,0,121.45,62.97
O00026394,C003595,2025-12-03,25.82,0,25.82,13.18
O00029874,C004026,2025-12-03,68.54,0,68.54,27.54
O00030375,C004094,2025-12-03,37.26,0,37.26,9.49
O00032302,C004349,2025-12-03,18.59,0,18.59,9.02
O00032654,C004401,2025-12-03,55.15,0,55.15,25.24
O00033494,C004509,2025-12-03,123.92,0,123.92,52.69
O00034115,C004591,2025-12-03,119.99,0,119.99,45.68
O00036878,C004922,2025-12-03,142.9,0,142.9,64.12
O00037197,C004955,2025-12-03,29.48,0,29.48,16.67
O00040269,C005364,2025-12-03,64.29,0,64.29,35.8
O00040511,C005395,2025-12-03,31.03,0,31.03,15.99
O00040612,C005408,2025-12-03,100.37,0,100.37,41.64
O00040852,C005426,2025-12-03,49.39,0,49.39,23.06
O00041219,C005472,2025-12-03,108.35,0,108.35,48.6
O00041283,C005479,2025-12-03,21.17,0,21.17,9.3
O00041528,C005508,2025-12-03,12.16,0,12.16,7.29
O00043181,C005713,2025-12-03,126.91,0,126.91,55.43
O00045650,C006006,2025-12-03,8.0,0,8.0,3.07
O00046446,C006102,2025-12-03,39.69,0,39.69,14.75
O00048885,C006414,2025-12-03,46.43,0,46.43,19.18
O00049040,C006439,2025-12-03,66.64,0,66.64,26.45
O00050709,C006666,2025-12-03,32.73,0,32.73,12.52
O00050979,C006702,2025-12-03,22.64,0,22.64,9.87
O00051211,C006732,2025-12-03,30.03,0,30.03,12.17
O00053160,C007003,2025-12-03,70.24,0,70.24,41.9
O00054958,C007241,2025-12-03,77.82,0,77.82,34.63
O00055021,C007247,2025-12-03,61.07,0,61.07,26.88
O00055350,C007297,2025-12-03,98.93,0,98.93,39.78
O00058160,C007694,2025-12-03,238.22,0,238.22,88.14
O00058876,C007781,2025-12-03,126.28,0,126.28,51.45
O00000088,C000011,2025-12-04,18.18,0,18.18,8.97
O00000907,C000120,2025-12-04,15.06,0,15.06,6.49
O00001363,C000184,2025-12-04,25.11,0,25.11,10.13
O00002805,C000378,2025-12-04,94.79,1,0.0,0.0
O00003563,C000491,2025-12-04,115.3,0,115.3,47.48
O00004850,C000674,2025-12-04,54.51,0,54.51,26.15
O00004947,C000684,2025-12-04,43.75,0,43.75,18.64
O00007368,C000981,2025-12-04,40.59,0,40.59,17.36
O00008714,C001158,2025-12-04,61.65,0,61.65,28.82
O00008741,C001160,2025-12-04,119.75,0,119.75,41.4
O00009074,C001203,2025-12-04,95.35,0,95.35,38.19
O00009499,C001266,2025-12-04,16.27,0,16.27,8.1
O00009810,C001298,2025-12-04,113.07,0,113.07,49.9
O00010225,C001356,2025-12-04,71.73,0,71.73,25.96
O00010552,C001401,2025-12-04,104.28,0,104.28,53.49
O00010679,C001422,2025-12-04,150.21,0,150.21,55.11
O00013254,C001783,2025-12-04,33.16,0,33.16,14.16
O00013749,C001863,2025-12-04,32.67,0,32.67,16.53
O00014532,C001965,2025-12-04,95.55,0,95.55,44.5
O00014595,C001972,2025-12-04,31.79,0,31.79,10.35
O00015873,C002151,2025-12-04,29.92,0,29.92,12.05
O00016519,C002241,2025-12-04,14.44,0,14.44,7.21
O00020186,C002718,2025-12-04,122.12,0,122.12,49.38
O00021857,C002949,2025-12-04,53.55,0,53.55,19.87
O00025435,C003463,2025-12-04,162.34,0,162.34,85.49
O00025849,C003523,2025-12-04,38.89,0,38.89,16.49
O00028358,C003840,2025-12-04,72.79,0,72.79,35.71
O00031738,C004277,2025-12-04,8.48,0,8.48,4.26
O00031829,C004290,2025-12-04,18.53,0,18.53,9.85
O00033163,C004468,2025-12-04,24.86,0,24.86,12.99
O00036017,C004819,2025-12-04,54.4,0,54.4,22.48
O00037337,C004979,2025-12-04,39.47,0,39.47,15.74
O00039845,C005317,2025-12-04,26.06,0,26.06,10.52
O00041213,C005471,2025-12-04,69.68,0,69.68,27.76
O00041214,C005471,2025-12-04,34.35,0,34.35,13.27
O00041995,C005570,2025-12-04,58.44,0,58.44,28.95
O00043223,C005717,2025-12-04,9.33,0,9.33,3.58
O00045698,C006010,2025-12-04,48.8,0,48.8,22.61
O00049519,C006506,2025-12-04,54.66,0,54.66,28.38
O00049997,C006567,2025-12-04,22.02,0,22.02,9.17
O00050434,C006625,2025-12-04,70.19,0,70.19,36.88
O00052586,C006922,2025-12-04,71.08,0,71.08,32.09
O00054701,C007215,2025-12-04,31.21,0,31.21,10.01
O00055702,C007349,2025-12-04,127.95,1,0.0,0.0
O00056794,C007514,2025-12-04,33.85,0,33.85,15.45
O00060159,C007953,2025-12-04,50.42,0,50.42,19.27
O00000856,C000113,2025-12-05,88.73,0,88.73,41.78
O00000943,C000128,2025-12-05,56.53,0,56.53,21.1
O00005720,C000766,2025-12-05,21.89,0,21.89,9.52
O00006540,C000878,2025-12-05,19.08,0,19.08,6.23
O00008852,C001177,2025-12-05,16.38,0,16.38,8.47
O00011806,C001580,2025-12-05,66.64,0,66.64,32.29
O00016387,C002221,2025-12-05,98.55,1,0.0,0.0
O00016536,C002243,2025-12-05,83.99,0,83.99,35.65
O00017595,C002390,2025-12-05,93.23,0,93.23,44.95
O00018191,C002469,2025-12-05,98.51,0,98.51,31.49
O00018739,C002541,2025-12-05,109.81,0,109.81,56.55
O00018990,C002573,2025-12-05,114.67,0,114.67,45.4
O00020881,C002805,2025-12-05,93.61,0,93.61,39.75
O00020918,C002809,2025-12-05,74.54,0,74.54,29.12
O00022118,C002979,2025-12-05,74.78,0,74.78,35.15
O00022841,C003078,2025-12-05,23.21,0,23.21,10.41
O00023277,C003133,2025-12-05,72.14,0,72.14,32.49
O00023601,C003188,2025-12-05,95.96,0,95.96,35.32
O00023935,C003246,2025-12-05,24.97,0,24.97,10.54
O00024658,C003352,2025-12-05,121.0,0,121.0,36.73
O00024709,C003360,2025-12-05,27.31,0,27.31,12.29
O00024723,C003365,2025-12-05,64.49,0,64.49,35.47
O00025394,C003456,2025-12-05,67.13,0,67.13,25.03
O00025996,C003542,2025-12-05,126.86,0,126.86,59.77
O00026679,C003634,2025-12-05,68.37,0,68.37,26.52
O00027473,C003735,2025-12-05,84.24,0,84.24,25.68
O00028033,C003804,2025-12-05,88.64,0,88.64,45.49
O00028130,C003821,2025-12-05,64.5,0,64.5,32.72
O00028465,C003851,2025-12-05,21.4,0,21.4,6.32
O00028722,C003891,2025-12-05,27.93,0,27.93,13.34
O00030561,C004122,2025-12-05,38.63,0,38.63,16.54
O00030768,C004155,2025-12-05,48.48,0,48.48,16.96
O00032011,C004312,2025-12-05,26.69,0,26.69,9.99
O00032213,C004336,2025-12-05,136.55,0,136.55,53.65
O00032629,C004399,2025-12-05,55.53,0,55.53,27.94
O00032750,C004414,2025-12-05,106.85,0,106.85,43.43
O00032906,C004433,2025-12-05,71.09,0,71.09,31.24
O00033024,C004446,2025-12-05,112.96,0,112.96,57.22
O00034116,C004591,2025-12-05,97.79,0,97.79,32.41
O00035040,C004707,2025-12-05,55.71,0,55.71,18.44
O00035718,C004789,2025-12-05,40.96,0,40.96,18.85
O00039574,C005279,2025-12-05,155.57,1,0.0,0.0
O00039784,C005311,2025-12-05,81.46,0,81.46,31.7
O00042837,C005675,2025-12-05,66.79,0,66.79,28.66
O00043960,C005810,2025-12-05,62.52,0,62.52,22.66
O00046458,C006104,2025-12-05,10.03,0,10.03,3.91
O00047024,C006178,2025-12-05,50.63,0,50.63,21.72
O00049183,C006459,2025-12-05,98.8,0,98.8,31.99
O00049309,C006477,2025-12-05,94.53,1,0.0,0.0
O00050289,C006610,2025-12-05,40.24,0,40.24,19.21
O00052517,C006909,2025-12-05,33.06,0,33.06,12.81
O00053121,C006998,2025-12-05,62.53,0,62.53,17.62
O00054033,C007122,2025-12-05,90.1,0,90.1,47.81
O00056121,C007406,2025-12-05,167.24,0,167.24,74.63
O00058300,C007709,2025-12-05,65.74,0,65.74,26.68
O00058513,C007740,2025-12-05,53.12,0,53.12,25.34
O00059415,C007850,2025-12-05,88.7,0,88.7,39.42
O00060376,C007975,2025-12-05,102.04,0,102.04,39.34
O00000398,C000058,2025-12-06,55.42,0,55.42,28.53
O00000969,C000130,2025-12-06,55.3,0,55.3,25.27
O00001300,C000178,2025-12-06,14.04,0,14.04,4.92
O00003376,C000460,2025-12-06,81.95,0,81.95,42.28
O00005558,C000742,2025-12-06,122.41,0,122.41,54.51
O00007289,C000972,2025-12-06,73.76,0,73.76,29.94
O00008577,C001139,2025-12-06,60.34,0,60.34,29.92
O00009316,C001234,2025-12-06,82.98,0,82.98,32.0
O00009473,C001264,2025-12-06,78.0,0,78.0,33.49
O00010219,C001355,2025-12-06,63.07,0,63.07,31.13
O00010457,C001384,2025-12-06,38.88,0,38.88,15.97
O00011847,C001593,2025-12-06,11.27,0,11.27,5.64
O00012158,C001636,2025-12-06,196.64,0,196.64,61.66
O00012674,C001699,2025-12-06,93.45,0,93.45,43.82
O00013748,C001863,2025-12-06,37.22,0,37.22,17.75
O00014241,C001919,2025-12-06,56.03,0,56.03,25.98
O00016320,C002209,2025-12-06,16.23,0,16.23,7.33
O00016646,C002255,2025-12-06,66.4,0,66.4,32.75
O00016979,C002306,2025-12-06,76.43,0,76.43,30.81
O00018341,C002485,2025-12-06,73.6,0,73.6,28.3
O00020866,C002804,2025-12-06,44.84,0,44.84,17.33
O00021087,C002833,2025-12-06,101.25,0,101.25,41.81
O00024105,C003276,2025-12-06,61.98,1,0.0,0.0
O00024308,C003308,2025-12-06,89.15,0,89.15,47.33
O00026861,C003656,2025-12-06,48.18,0,48.18,21.78
O00026876,C003659,2025-12-06,24.64,0,24.64,12.33
O00027679,C003764,2025-12-06,64.91,0,64.91,28.08
O00027831,C003780,2025-12-06,69.32,0,69.32,29.08
O00028382,C003842,2025-12-06,88.29,0,88.29,39.06
O00028900,C003912,2025-12-06,16.18,0,16.18,8.37
O00031093,C004202,2025-12-06,67.19,0,67.19,28.64
O00032653,C004401,2025-12-06,13.72,0,13.72,6.49
O00033745,C004543,2025-12-06,12.54,0,12.54,5.96
O00033941,C004567,2025-12-06,30.18,0,30.18,11.6
O00034172,C004599,2025-12-06,78.72,0,78.72,32.11
O00034648,C004656,2025-12-06,39.79,0,39.79,18.91
O00035263,C004735,2025-12-06,55.74,0,55.74,22.3
O00035746,C004791,2025-12-06,62.83,0,62.83,32.05
O00036354,C004859,2025-12-06,77.09,0,77.09,24.49
O00036868,C004921,2025-12-06,17.12,0,17.12,8.6
O00036910,C004925,2025-12-06,74.91,0,74.91,38.64
O00039149,C005221,2025-12-06,85.81,0,85.81,36.83
O00039636,C005291,2025-12-06,54.46,0,54.46,28.55
O00040544,C005400,2025-12-06,144.58,0,144.58,76.43
O00042976,C005684,2025-12-06,108.01,0,108.01,34.25
O00043317,C005725,2025-12-06,54.59,0,54.59,21.24
O00043787,C005783,2025-12-06,8.0,0,8.0,3.34
O00045611,C006002,2025-12-06,25.54,0,25.54,13.8
O00046081,C006059,2025-12-06,36.26,0,36.26,16.27
O00048328,C006341,2025-12-06,59.97,0,59.97,22.47
O00050015,C006568,2025-12-06,56.96,0,56.96,27.54
O00050379,C006618,2025-12-06,79.18,0,79.18,32.06
O00050480,C006633,2025-12-06,40.96,0,40.96,15.79
O00051574,C006782,2025-12-06,144.91,0,144.91,69.52
O00052796,C006954,2025-12-06,10.7,0,10.7,4.61
O00053495,C007055,2025-12-06,47.72,0,47.72,22.86
O00054599,C007201,2025-12-06,35.45,0,35.45,12.98
O00057463,C007609,2025-12-06,77.19,0,77.19,24.65
O00058561,C007744,2025-12-06,80.19,0,80.19,38.24
O00059713,C007893,2025-12-06,67.4,0,67.4,31.65
O00000083,C000011,2025-12-07,166.97,0,166.97,101.66
O00000835,C000110,2025-12-07,66.75,0,66.75,31.19
O00001674,C000229,2025-12-07,28.3,0,28.3,9.59
O00003509,C000483,2025-12-07,27.14,0,27.14,11.02
O00005850,C000785,2025-12-07,22.42,0,22.42,7.55
O00006130,C000819,2025-12-07,28.84,0,28.84,11.3
O00008927,C001189,2025-12-07,51.16,1,0.0,0.0
O00009184,C001219,2025-12-07,76.46,0,76.46,41.2
O00009269,C001227,2025-12-07,72.22,0,72.22,37.1
O00010070,C001334,2025-12-07,40.9,0,40.9,17.43
O00010485,C001389,2025-12-07,22.38,0,22.38,9.76
O00011402,C001521,2025-12-07,89.39,0,89.39,39.12
O00012423,C001666,2025-12-07,117.38,0,117.38,55.87
O00014227,C001917,2025-12-07,86.3,0,86.3,35.85
O00014633,C001975,2025-12-07,8.0,0,8.0,3.44
O00018396,C002492,2025-12-07,55.89,0,55.89,30.08
O00018788,C002547,2025-12-07,82.95,0,82.95,35.8
O00020630,C002768,2025-12-07,31.46,1,0.0,0.0
O00020664,C002772,2025-12-07,111.8,0,111.8,50.45
O00027734,C003772,2025-12-07,157.8,0,157.8,73.91
O00030284,C004082,2025-12-07,40.17,0,40.17,19.23
O00033505,C004510,2025-12-07,28.27,0,28.27,11.08
O00037190,C004954,2025-12-07,190.84,0,190.84,81.4
O00038448,C005122,2025-12-07,76.57,0,76.57,38.48
O00039117,C005218,2025-12-07,39.14,0,39.14,17.05
O00039535,C005275,2025-12-07,114.38,0,114.38,44.44
O00040400,C005382,2025-12-07,31.89,0,31.89,14.42
O00040631,C005409,2025-12-07,92.25,0,92.25,44.47
O00041456,C005503,2025-12-07,65.97,0,65.97,33.66
O00041490,C005505,2025-12-07,41.27,0,41.27,16.92
O00043400,C005734,2025-12-07,69.31,1,0.0,0.0
O00043415,C005737,2025-12-07,25.72,0,25.72,9.35
O00043943,C005808,2025-12-07,67.98,0,67.98,33.24
O00044867,C005914,2025-12-07,44.23,0,44.23,17.04
O00045636,C006004,2025-12-07,44.32,0,44.32,18.11
O00046001,C006049,2025-12-07,38.93,0,38.93,13.64
O00046167,C006069,2025-12-07,52.68,0,52.68,25.85
O00049949,C006561,2025-12-07,103.33,0,103.33,46.83
O00051140,C006720,2025-12-07,70.88,0,70.88,30.17
O00051380,C006759,2025-12-07,83.5,0,83.5,32.1
O00051497,C006770,2025-12-07,172.69,0,172.69,69.03
O00053015,C006984,2025-12-07,78.93,0,78.93,39.76
O00053285,C007024,2025-12-07,25.29,0,25.29,9.31
O00054533,C007193,2025-12-07,70.54,0,70.54,30.86
O00054622,C007206,2025-12-07,21.51,0,21.51,7.97
O00056007,C007392,2025-12-07,84.03,0,84.03,38.47
O00056138,C007409,2025-12-07,55.34,0,55.34,20.63
O00057032,C007546,2025-12-07,35.85,0,35.85,11.5
O00057456,C007608,2025-12-07,33.25,0,33.25,16.63
O00058002,C007673,2025-12-07,8.0,0,8.0,3.57
O00059842,C007912,2025-12-07,45.81,0,45.81,17.76
O00000318,C000044,2025-12-08,54.45,0,54.45,18.04
O00001141,C000153,2025-12-08,70.95,0,70.95,32.48
O00001270,C000175,2025-12-08,78.44,0,78.44,31.67
O00001840,C000245,2025-12-08,125.75,0,125.75,64.03
O00001961,C000264,2025-12-08,172.11,0,172.11,69.3
O00003115,C000425,2025-12-08,101.76,0,101.76,31.69
O00004495,C000632,2025-12-08,87.17,0,87.17,42.65
O00006530,C000876,2025-12-08,23.36,0,23.36,9.66
O00006951,C000933,2025-12-08,29.07,0,29.07,9.69
O00007568,C001002,2025-12-08,44.72,0,44.72,21.72
O00007649,C001010,2025-12-08,102.18,0,102.18,50.87
O00008913,C001186,2025-12-08,83.53,0,83.53,32.61
O00009284,C001229,2025-12-08,44.45,0,44.45,18.84
O00009749,C001292,2025-12-08,34.4,0,34.4,13.28
O00010052,C001332,2025-12-08,61.65,0,61.65,25.65
O00014570,C001969,2025-12-08,43.72,0,43.72,17.75
O00015147,C002050,2025-12-08,41.81,1,0.0,0.0
O00015447,C002088,2025-12-08,45.05,0,45.05,19.76
O00016681,C002263,2025-12-08,28.34,0,28.34,13.04
O00017135,C002327,2025-12-08,121.18,0,121.18,50.92
O00018057,C002454,2025-12-08,42.44,1,0.0,0.0
O00019561,C002643,2025-12-08,68.34,0,68.34,31.68
O00020184,C002718,2025-12-08,67.57,0,67.57,33.18
O00021440,C002888,2025-12-08,98.85,0,98.85,34.69
O00022834,C003077,2025-12-08,46.1,0,46.1,20.89
O00024872,C003382,2025-12-08,21.61,0,21.61,8.04
O00025978,C003540,2025-12-08,30.2,0,30.2,11.64
O00026888,C003661,2025-12-08,8.0,0,8.0,2.91
O00027735,C003772,2025-12-08,26.18,0,26.18,13.5
O00028898,C003912,2025-12-08,41.95,1,0.0,0.0
O00029087,C003935,2025-12-08,45.48,0,45.48,17.44
O00029327,C003966,2025-12-08,61.8,0,61.8,22.3
O00029513,C003987,2025-12-08,74.58,0,74.58,32.11
O00030273,C004081,2025-12-08,47.45,0,47.45,18.8
O00031285,C004218,2025-12-08,109.39,0,109.39,36.56
O00031401,C004232,2025-12-08,43.31,0,43.31,16.08
O00031775,C004282,2025-12-08,119.11,0,119.11,53.06
O00033025,C004446,2025-12-08,8.0,1,0.0,0.0
O00033560,C004516,2025-12-08,48.12,0,48.12,20.81
O00036834,C004918,2025-12-08,84.61,1,0.0,0.0
O00037220,C004957,2025-12-08,140.95,0,140.95,58.61
O00038532,C005131,2025-12-08,74.55,0,74.55,42.58
O00038641,C005144,2025-12-08,91.56,0,91.56,36.39
O00040141,C005347,2025-12-08,23.05,0,23.05,9.32
O00040506,C005395,2025-12-08,27.25,0,27.25,13.61
O00040585,C005405,2025-12-08,58.04,0,58.04,23.07
O00041037,C005449,2025-12-08,85.31,0,85.31,30.77
O00044452,C005866,2025-12-08,86.06,0,86.06,47.88
O00044611,C005882,2025-12-08,30.48,0,30.48,13.99
O00045374,C005974,2025-12-08,101.8,0,101.8,47.06
O00046085,C006059,2025-12-08,38.57,0,38.57,19.74
O00046546,C006115,2025-12-08,21.58,0,21.58,8.14
O00047384,C006226,2025-12-08,52.54,0,52.54,21.46
O00047950,C006295,2025-12-08,28.45,0,28.45,14.09
O00049998,C006567,2025-12-08,22.81,0,22.81,9.26
O00052274,C006867,2025-12-08,120.12,0,120.12,42.77
O00052698,C006941,2025-12-08,29.11,0,29.11,14.14
O00053927,C007108,2025-12-08,38.85,0,38.85,18.83
O00054154,C007141,2025-12-08,28.38,0,28.38,14.21
O00054688,C007214,2025-12-08,44.45,0,44.45,18.41
O00055056,C007252,2025-12-08,43.09,1,0.0,0.0
O00055964,C007384,2025-12-08,119.04,0,119.04,55.03
O00057357,C007593,2025-12-08,38.52,0,38.52,14.37
O00059153,C007811,2025-12-08,8.0,0,8.0,3.23
O00060082,C007942,2025-12-08,46.28,0,46.28,23.7
O00000120,C000019,2025-12-09,120.66,0,120.66,56.73
O00001080,C000142,2025-12-09,34.56,0,34.56,14.27
O00002186,C000296,2025-12-09,96.96,1,0.0,0.0
O00002998,C000407,2025-12-09,19.74,0,19.74,10.32
O00005080,C000699,2025-12-09,66.34,0,66.34,26.23
O00007524,C000996,2025-12-09,30.52,0,30.52,13.3
O00007607,C001008,2025-12-09,47.97,0,47.97,22.05
O00008808,C001171,2025-12-09,48.24,0,48.24,18.32
O00008974,C001194,2025-12-09,58.69,0,58.69,26.23
O00010531,C001399,2025-12-09,84.97,0,84.97,31.29
O00010562,C001402,2025-12-09,110.6,0,110.6,41.54
O00015888,C002152,2025-12-09,259.2,0,259.2,129.65
O00016925,C002301,2025-12-09,58.61,0,58.61,25.61
O00016934,C002302,2025-12-09,100.81,0,100.81,43.49
O00017042,C002317,2025-12-09,51.54,0,51.54,23.74
O00018209,C002471,2025-12-09,93.77,0,93.77,41.86
O00018394,C002492,2025-12-09,67.96,0,67.96,26.62
O00019179,C002595,2025-12-09,105.3,1,0.0,0.0
O00019371,C002623,2025-12-09,40.81,1,0.0,0.0
O00024657,C003352,2025-12-09,58.4,0,58.4,21.58
O00025082,C003411,2025-12-09,108.56,0,108.56,54.38
O00025624,C003492,2025-12-09,124.94,0,124.94,47.87
O00026244,C003580,2025-12-09,104.75,0,104.75,49.42
O00027365,C003723,2025-12-09,17.02,0,17.02,8.34
O00027866,C003784,2025-12-09,22.61,0,22.61,10.92
O00030443,C004104,2025-12-09,111.11,0,111.11,54.43
O00031361,C004228,2025-12-09,66.36,0,66.36,29.08
O00035138,C004717,2025-12-09,147.51,0,147.51,71.24
O00035262,C004735,2025-12-09,13.4,0,13.4,5.39
O00035771,C004793,2025-12-09,89.45,0,89.45,39.67
O00038208,C005094,2025-12-09,38.92,1,0.0,0.0
O00040129,C005344,2025-12-09,107.23,0,107.23,48.18
O00040659,C005411,2025-12-09,131.86,0,131.86,49.84
O00043298,C005724,2025-12-09,48.97,0,48.97,20.18
O00045026,C005933,2025-12-09,64.13,0,64.13,23.85
O00045584,C005999,2025-12-09,145.64,0,145.64,64.23
O00046932,C006166,2025-12-09,35.52,0,35.52,13.55
O00047717,C006268,2025-12-09,89.36,0,89.36,31.55
O00048764,C006396,2025-12-09,67.18,0,67.18,25.62
O00053424,C007043,2025-12-09,82.32,0,82.32,37.78
O00054362,C007172,2025-12-09,71.21,0,71.21,25.1
O00055945,C007383,2025-12-09,31.86,0,31.86,13.79
O00057343,C007592,2025-12-09,64.35,0,64.35,24.86
O00058989,C007792,2025-12-09,93.44,0,93.44,30.0
O00060004,C007930,2025-12-09,44.64,1,0.0,0.0
O00001337,C000181,2025-12-10,49.86,0,49.86,21.73
O00002095,C000282,2025-12-10,44.28,0,44.28,22.34
O00002906,C000392,2025-12-10,62.65,0,62.65,25.17
O00005378,C000724,2025-12-10,31.14,0,31.14,14.54
O00006090,C000813,2025-12-10,68.39,0,68.39,32.84
O00007770,C001024,2025-12-10,24.57,0,24.57,11.28
O00008427,C001115,2025-12-10,41.28,0,41.28,18.2
O00008643,C001146,2025-12-10,63.69,0,63.69,32.05
O00009907,C001311,2025-12-10,46.04,0,46.04,19.26
O00010182,C001351,2025-12-10,92.69,0,92.69,45.07
O00012572,C001682,2025-12-10,189.3,0,189.3,82.16
O00012643,C001694,2025-12-10,24.43,0,24.43,10.9
O00014638,C001975,2025-12-10,34.02,0,34.02,16.6
O00015193,C002057,2025-12-10,30.87,0,30.87,16.09
O00016083,C002180,2025-12-10,40.74,1,0.0,0.0
O00017073,C002321,2025-12-10,44.35,0,44.35,18.41
O00017277,C002352,2025-12-10,89.56,0,89.56,45.58
O00017954,C002442,2025-12-10,57.32,0,57.32,22.91
O00023652,C003194,2025-12-10,78.57,1,0.0,0.0
O00025050,C003409,2025-12-10,88.4,0,88.4,38.41
O00029331,C003966,2025-12-10,49.03,0,49.03,20.8
O00031419,C004234,2025-12-10,27.6,0,27.6,12.21
O00031530,C004252,2025-12-10,126.03,0,126.03,53.51
O00031714,C004275,2025-12-10,41.41,0,41.41,14.1
O00031776,C004282,2025-12-10,76.54,0,76.54,32.85
O00034830,C004686,2025-12-10,61.05,0,61.05,29.81
O00035164,C004718,2025-12-10,73.2,0,73.2,27.47
O00037605,C005021,2025-12-10,150.83,0,150.83,57.42
O00038116,C005083,2025-12-10,27.34,0,27.34,12.74
O00041547,C005510,2025-12-10,60.63,0,60.63,27.92
O00043168,C005711,2025-12-10,30.93,0,30.93,11.14
O00043542,C005755,2025-12-10,57.13,0,57.13,23.72
O00044260,C005847,2025-12-10,41.48,0,41.48,17.45
O00045182,C005948,2025-12-10,86.38,0,86.38,36.42
O00046165,C006069,2025-12-10,59.66,0,59.66,25.77
O00046800,C006150,2025-12-10,93.17,0,93.17,30.44
O00048587,C006370,2025-12-10,42.58,0,42.58,17.22
O00052429,C006895,2025-12-10,57.8,0,57.8,20.26
O00052788,C006953,2025-12-10,26.93,0,26.93,9.62
O00054153,C007141,2025-12-10,87.42,0,87.42,31.98
O00057696,C007634,2025-12-10,28.25,0,28.25,11.5
O00057778,C007641,2025-12-10,76.54,0,76.54,30.54
O00060251,C007965,2025-12-10,32.37,0,32.37,15.27
O00001440,C000191,2025-12-11,26.32,0,26.32,10.35
O00002158,C000290,2025-12-11,52.38,0,52.38,24.06
O00002807,C000378,2025-12-11,12.12,0,12.12,4.79
O00005377,C000724,2025-12-11,87.99,0,87.99,37.5
O00005434,C000728,2025-12-11,67.7,0,67.7,26.93
O00005723,C000767,2025-12-11,19.63,0,19.63,7.34
O00005935,C000796,2025-12-11,47.19,0,47.19,20.79
O00008578,C001139,2025-12-11,15.48,0,15.48,7.57
O00009525,C001269,2025-12-11,62.87,0,62.87,29.53
O00012408,C001664,2025-12-11,62.58,0,62.58,26.83
O00015786,C002138,2025-12-11,42.55,0,42.55,21.0
O00016539,C002243,2025-12-11,62.68,0,62.68,20.32
O00017411,C002369,2025-12-11,99.14,0,99.14,46.24
O00020344,C002732,2025-12-11,16.29,0,16.29,6.45
O00020388,C002737,2025-12-11,25.02,0,25.02,10.56
O00023145,C003117,2025-12-11,58.05,0,58.05,24.13
O00023215,C003127,2025-12-11,46.81,0,46.81,16.85
O00023947,C003247,2025-12-11,47.29,0,47.29,15.93
O00026252,C003581,2025-12-11,54.56,0,54.56,23.55
O00026647,C003628,2025-12-11,35.83,0,35.83,15.85
O00030285,C004082,2025-12-11,142.05,0,142.05,53.42
O00030700,C004141,2025-12-11,44.22,0,44.22,19.68
O00033167,C004468,2025-12-11,19.66,0,19.66,9.98
O00036802,C004914,2025-12-11,13.07,1,0.0,0.0
O00038243,C005096,2025-12-11,24.39,0,24.39,10.63
O00038672,C005148,2025-12-11,25.35,0,25.35,13.71
O00039580,C005279,2025-12-11,22.77,0,22.77,9.25
O00039783,C005311,2025-12-11,29.7,0,29.7,11.75
O00045017,C005932,2025-12-11,49.28,0,49.28,23.71
O00047480,C006237,2025-12-11,127.16,0,127.16,56.43
O00049384,C006487,2025-12-11,30.91,0,30.91,14.29
O00049628,C006518,2025-12-11,103.43,0,103.43,33.13
O00049750,C006537,2025-12-11,21.66,0,21.66,12.8
O00050209,C006593,2025-12-11,82.88,0,82.88,24.78
O00050694,C006664,2025-12-11,46.9,0,46.9,23.79
O00051530,C006777,2025-12-11,105.91,0,105.91,46.21
O00053238,C007019,2025-12-11,39.07,0,39.07,13.0
O00053651,C007072,2025-12-11,55.24,0,55.24,24.21
O00053856,C007095,2025-12-11,43.33,0,43.33,17.88
O00054702,C007215,2025-12-11,16.8,0,16.8,8.65
O00055517,C007322,2025-12-11,59.23,1,0.0,0.0
O00055784,C007360,2025-12-11,86.5,0,86.5,45.14
